"catagory","title","participated"
"안전/환경","음주운전 쓰리 아웃제","11"
"인권/성평등","한양대병원 의료사고 피해자를 크라우드펀딩으로 도웁시다","2"
"외교/통일/국방","국방의 의무","3"
"인권/성평등","여가부 폐지","29"
"정치개혁","여러가지","0"
"일자리","택시 승차거부 강력단속과   카플  시행 해주세요  택시비인상 강력히반대합니다","23"
"정치개혁","신분증 요구시 공개하는법 만들어주세요 (김정호법)","13"
"정치개혁","양들의 침묵","1"
"정치개혁","저는 골수 진보성향 입니다.","3"
"행정","자동차 안전벨트 단속은 부당합니다! 꼭 읽어주세요","9"
"기타","인천여중생 성폭행 자살사건 관련(2018.12.22 그것이알고싶다 방영)","308"
"육아/교육","학생선언문","4"
"정치개혁","저는 연봉 4500만원의 7급 공무원입니다.","29"
"일자리","****** *** 기자를 고발합니다.","4"
"안전/환경","생리대 가격 인하 및 전성분 표시제도 강화","7"
"기타","분노합니다12","9"
"기타","상무대음주문제","2"
"일자리","주52시간 도입  폐지해주세요..","27"
"문화/예술/체육/언론","넥스 버블파이터 게임을 없어지게 해주세요","1"
"정치개혁","내년부터는 광화문에서 대통령 나와라 부를 것이다 그 때 응답하라","8"
"정치개혁","기소유예  개정해야한다","1"
"교통/건축/국토","일반차량 택시 버스 난폭운전 및 교통법규질서안지키는 차주 벌금이나 형량을 쎄게 부탁합니다","4"
"행정","문재인에게 열로카드 최후의경고를 던진다","17"
"정치개혁","문제인 대통령께","2"
"외교/통일/국방","신병수료식 가족 면회 및 외출 행사 개선해 주십시오.","24"
"보건복지","한방병원 의료보험","3"
"미래","사회복무 대상자 자동전역","0"
"정치개혁","청소년 보호법폐지","30"
"미래","사회복무 대상자 자동전역","0"
"정치개혁","청와대 국민청원을 보고 여자에게 여자라는 이유로 분노 합니다. 청와대 국민청원 전면 개혁을 요청합니다.","4"
"인권/성평등","인천여중생 자살 국민청원답변에 반대청원","99"
"육아/교육","청소년 범죄는 부모도 함께 처벌해주세요","52"
"인권/성평등","거제 폭력","180"
"기타","누나의  자살..원한을 풀어주는데 도와주십시오...","30"
"행정","국립산림과학원장에 북부지방산림청장이 오는 것을 막아주세요","0"
"기타","거제 4명의 폭력가해자들 엄벌해주세요","268"
"기타","고인능욕, 패드립 등등 하는 사이트나 채팅 등 정지요청","4"
"인권/성평등","청소년보호법 폐지해라","47"
"안전/환경","청소년 범죄 더이상 지켜만 볼수는 없습니다. 가중처벌법 또는 성인과 같은 법집행이 필요합니다","72"
"교통/건축/국토","작년에 귤현동에 평당 40만원에 땅을 샀는데 신도시 되고 평당 120만원에 보상한다는데","0"
"인권/성평등","우리나라는 공산주의입니까?","9"
"육아/교육","국가교육제도에서 악기1개를다루며 영어소통가능자로서 책임제교육을 시행합시다.","0"
"정치개혁","공산당도 이러면 과연 유지될까?","5"
"보건복지","간호간병통합서비스의 현실","24"
"교통/건축/국토","아파트 분양받는 서민에게 돈 거두어 지주에게 수십억에서 수백억씩 주는 신도시","2"
"인권/성평등","거제 폭력 뻔뻔한 부모,이모,자식새끼","286"
"보건복지","담배이미지폐지 술도이미지만들어요","5"
"안전/환경","윤창호법대신 이상진법으로 만들어주세요","4"
"기타","금용정책","2"
"교통/건축/국토","카풀찬성","18"
"인권/성평등","학교폭력가해자의 부모를 처벌해주십시오.","219"
"안전/환경","미세먼지...국민들 다 죽길 바라나요?","31"
"교통/건축/국토","2018년도에 해결이 됐음 좋겠습니다","1"
"미래","22일 방송 된 '그것이 알고싶다'에 등장한 교장의 사형집행을 청원합니다.","136"
"기타","대체 휴무일. 크리스마스 이브에도 적용 해달라! 모든 직종에 다 대체휴무일 적용 시켜달라!","2"
"육아/교육","거제 폭력학생(거짓말 인터뷰) 학교폭력 가해자에 대한 합리적인 처벌이 이뤄지길 청원합니다.","22,761"
"기타","디시인사이드 교육대학교 갤러리 폐쇄를 청원합니다","1"
"기타","아니 SBS 그것이 알고 싶다 학교폭력 왜 마감됐죠?","213"
"저출산/고령화대책","대체 저출산대책이라고 신혼부부에게만 우대로 집을 갖게 하겠다는 정책은 누구 머리에서 나온정책인가요?","8"
"기타","담배값 내려주세요 ...","5"
"행정","국민청원에 안건에 대해 반대의견도 표시할 수 있도록 국민청원시스템을 변경해 주세요!","4"
"외교/통일/국방","우리나라도모병제를시행해야됩니다.","2"
"일자리","첨단IT유통산업으로 전국민을 먹여살리는방법","2"
"안전/환경","비정규직","2"
"정치개혁","민간인   불법사찰하는  범죄 집단   민정 수석실  폐지하고   조국 수석과  관련 범죄자  파면. 구속 청원합니다.","8"
"교통/건축/국토","실질적인 철도 교통대책, 남양주 왕숙 3기 신도시와 함께여야 합니다.","8"
"인권/성평등","공항에서 의원이라고 갑질한 김정호의원 피해직원들에게 사과 및 보상하게 해주세요.","68"
"문화/예술/체육/언론","AC밀란의 찰하놀루를 방출해주세요","1"
"정치개혁","국회가 활발하게 움직여야 됨","3"
"보건복지","밀폐된 공간, 공기청정기 24시간 작동 시 이산화탄소 질식 위험 여부 조사부탁드립니다.","2"
"안전/환경","소방공무원의안전을생각해주세요","12"
"안전/환경","소방관 방화복 물려입기 말고 새방화복을 입게 해주세요","118"
"기타","경남제약 거래재개","46"
"일자리","●인도카스트보다 악독한사회 죽음하청의나라 이게나라냐","7"
"기타","크리스마스엔 캐롤좀 듣게 해주세요!","5"
"교통/건축/국토","택시파업","1"
"인권/성평등","노동자들의 '앉을 권리' 보장 바랍니다","5"
"경제민주화","경남제약 삼행시","55"
"성장동력","경남제약","40"
"안전/환경","서울에 중국처럼 초대형 공기정화탑을 설치해주세요","4"
"외교/통일/국방","일본과의 전쟁을 준비해야 합니다","2"
"문화/예술/체육/언론","청소년 보호법 제 26조로 의해 시행되고 있는 셧다운제는 삭제되어야 마땅합니다.","6"
"외교/통일/국방","화천 신병교육수료후 귀가길 일가족 교통사고 정말 가슴이 아프네요...","694"
"교통/건축/국토","버스회사들의 횡포를 막아주세요","1"
"경제민주화","경남제약 상장폐지를 반대합니다.","40"
"문화/예술/체육/언론","청소년 보호법 제 26조로 의해 시행되고 있는 셧다운제는 삭제되어야 마땅합니다.","0"
"인권/성평등","조기입학 빠른년생들에게 동급생과 같은 권한을 부여하는 서류를 만들어 주십시오.","30"
"안전/환경","초미세먼지때문에","10"
"행정","개인회생소급적용 기회는 평등하게 과정은 공정하게","17"
"성장동력","선박항해.기관 공무원 채용, 개선해주십시요","5"
"보건복지","국민건강관리공단의 피부양자의 자격인증 기준의 불합리한 처분","49"
"교통/건축/국토","버스전용차로 천안분기점까지연장해주세요.","16"
"경제민주화","전철연 ( 전국철거민연합회 ) 의 횡포 를 막아주세요 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","3"
"경제민주화","맘상모(마음편히장사하고픈사람들의 모임) 의 횡포 를 막아달라 !!! ~ 그냥 무조건 처벌해라 !!!","3"
"교통/건축/국토","버스전용차로 천안분기점까지연장해주세요.","1"
"일자리","젊은 사람이 성과를 내도 보상을 받지 못하는 나라","5"
"안전/환경","보일러시공확인(필증)제도  부활 해주세요","1,323"
"기타","사이비 종교 및 이단종교 등 종교 호객 행위","20"
"미래","경주경찰서  이전","6"
"경제민주화","경남제약의 상장폐지를 결정한 거래소와, 억울한 호소에 귀막은 국민청원제도에게 말합니다","70"
"경제민주화","중국에서 탐내는 경남제약 상장폐지라니  대한민국이 미쳐서","60"
"경제민주화","★ 모든 전세 세입자 한테도 세금 부과 해라 !!! ~ 가칭 "" 거 주 세 "" 신설해서 전세 세입자들에게도 세금 부과해라 !!!","5"
"인권/성평등","대포통장 사기꾼 계좌","1"
"성장동력","신용이  낮으면  대한민국에선 사업하면 안되나요","10"
"기타","현대자동차를 산 사람은 문제가 있으면 어떻게 해야하나요?","8"
"경제민주화","★ 우리나라 "" 상속세. 증여세 "" 는 OECD 국가들 중 1위 라는 사실 !!! ~ "" 상속세. 증여세 "" 도 공평하게 개편해라 !!!","6"
"기타","부동산정책으로 지방 국민은 부도났다","5"
"정치개혁","한탄","4"
"육아/교육","학원비 좀 잡아주세요","7"
"인권/성평등","여성가족부 폐지,평등 성별 처벌을 부탁합니다.","54"
"기타","신용회복위원회 사전채무조정 이자율이 너무 높습니다","6"
"보건복지","국가  유공자","3"
"일자리","해외로 취업하게 해주세요.","3"
"인권/성평등","국가가 만든 기관과 법을 무시하며 갑질 경영을 하는 대구 *****을신고합니다.","5"
"정치개혁","조성필 부장판사님 !!! 유전무죄 무전유죄) 파리바게트 제벌3세 액상대마 집행유예","33"
"기타","너무 친절한 형사님(경찰관님)","11"
"일자리","임금인상폭 수정과 저소득층 할인혜택으로 임금인상 후유증 해소와 소득주도성장 기여","15"
"정치개혁","정우택 사퇴 동의하시길 부탁드립니다","3"
"농산어촌","영천을 신도시로  지정해라","3"
"경제민주화","레모나-경남제약을 살려주십시요","73"
"일자리","법정최저임금 폐지","2"
"인권/성평등","서울시 공무직 민간경력차별","6"
"안전/환경","보행흡연 금지해주세요.","22"
"인권/성평등","방탄소년단에 여성할당 요청합니다.","6"
"기타","서해 석탄화력발전소 막아주세요.","11"
"정치개혁","청원 되기는 도는기가 답도 소식도 없노 장난치나","3"
"교통/건축/국토","청와대를 옮겨라","10"
"정치개혁","CCTV 공개하여 김정호 의원의 억울함을 풀어주세요","17"
"기타","화천차량사고  전역을 절대 반대합니다.","16"
"정치개혁","국회의원이 뭐가 대단하다고, 김정호씨 제명을 건의합니다.","78"
"외교/통일/국방","이대로는 안됩니다.","6"
"정치개혁","김정호 초선의원","36"
"정치개혁","이렇게 시끄러웠던  정권은   첨 본다~","20"
"기타","가압류제도 개선 필요","3"
"정치개혁","장애인 인권보호 장애인 인신매매 법제도 헌법소원","2"
"경제민주화","경남제약 소액주주 제발 살려주세요","65"
"일자리","저는 돈버는 기계입니다. 서민들을 지켜주세요","4"
"육아/교육","항생제우유 공개해주세요","17"
"경제민주화","경남제약이 왜 상장폐지되어야 하나요?","49"
"정치개혁","국회의원 월급 깍고 의원수 줄여주세요꼭요","43"
"정치개혁","국회의원보좌괸없어야합니다","17"
"안전/환경","오지랖이 싸움의 시작이다","2"
"인권/성평등","택시기사하기도 서러운데 취객이 토해놓고 쌍욕을 하고, 카풀 써야한다는데 카풀 서비스 해야 합니까?","2"
"경제민주화","경남제약은 즥시 거래재개 되어야합니다","53"
"외교/통일/국방","수뇌회담 앞두고 졸고 있는 문재인..","8"
"행정","연예인 빛투만 조명하지 말고 일반인 빛투도 챙겨주세요","7"
"행정","비과세식대 금액의 한도를 올려주세요","4"
"기타","♥첫 번째 탑은 ""바닥(촛불 혁명의 민심)""에게 절망을..!!♥","7"
"미래","문재인 대통령님 저를 비롯한 수많은 국민들과 계급장떼고 국민과의 대화형식의 생방송 대면 요청합니다.","6"
"기타","돈 없고 힘없는 농민은 언제까지 이렇게 당해야만 하나요.","10"
"경제민주화","경남제약 거래재개 시켜 주세요","70"
"정치개혁","국회의원 김정호와 공항공사 직원의 처벌을 바라며 청원합니다.","166"
"안전/환경","태안발전소 당장 중지명령하세요","12"
"행정","동장의 막말과 갑질을 막아주세요!","3"
"경제민주화","경남제약을  앞으로 100년 장수기업 만듭시다","73"
"정치개혁","김태우 수사관에서 냄새가 납니다.","12"
"농산어촌","김양식염산.불법어장","7"
"교통/건축/국토","공유경제라 말하는 카풀 약탈경제를 없애주세요","8"
"정치개혁","중소기업 사장제량 법 없애 주세요!","1"
"경제민주화","경남제약 상장폐지 막아주십시오.","55"
"외교/통일/국방","나는 민주당 지지자입니다 공항 갑질하는  김정호 의원 이런 사람때문에 민주당이 욕먹고 지지율도 떠러집니다","84"
"경제민주화","수제화 백화점 수수료 낮춰주세요","4"
"경제민주화","강소기업 경남제약 꼭 살려주세요.","57"
"기타","음주운전","12"
"경제민주화","경남제약 상장폐지, 정말 아닙니다.","54"
"인권/성평등","낙태죄는 없어야합니다","19"
"안전/환경","소방관 분들에게 방화복을 지급해주세요","38"
"교통/건축/국토","불법썬팅 강력 단속해주세요.","8"
"경제민주화","연대보증채무로 인한 위기에 처한 가정을 구해주십시요","6"
"반려동물","개고기 논쟁에 있어서 가장 말하고 싶은 것입니다.","10"
"교통/건축/국토","춘천에 생기는 레고랜드 개장으로 부터 우리의 유적지와 역사를 지켜주세요!","10"
"안전/환경","소방관 방화복및 장비를 잘챙겨주세요","15"
"안전/환경","소방관들의 새 방화복 지급 하루빨리 지급해주십시오","19"
"인권/성평등","소방관에 대한 지원을 늘려주시고 해주세요","9"
"행정","세금으로 월급받는 김태우수사관을 엄벌에처해주세요","12"
"인권/성평등","공소권 남용 사건의 원심, 항소심의 채증법칙(증거채택) 위반, 심리미진(심리불충분), 사실오인, 양형부당에 관하여 파기환송을 탄원합니다.","2"
"정치개혁","국회의원.증원 절대 결사반대","48"
"인권/성평등","방통위는 머합니까?","3"
"문화/예술/체육/언론","SBS 드라마 '야인시대'의 2차창작물 즉 심영물을 유튜브에서 삭제되게 해주십시오.","20"
"문화/예술/체육/언론","오달수의 미투사건을 재조명해주세요.","10"
"교통/건축/국토","카풀찬성합니다","18"
"인권/성평등","대통령, 국회의원 '여남'동수 청원합니다","3"
"행정","근로복지공단의 폐단","0"
"외교/통일/국방","문재인 대통령께","0"
"외교/통일/국방","청와대가 말하는 비핵화는 무엇인가?","23"
"기타","친일파가 궁금합니다.","3"
"인권/성평등","저희 할머니를 처벌해주세요","44"
"행정","위장난민인 중국인 탈북자 난민 브로커 난민인정 취소해주세요","25"
"행정","박해받지 않고있는 중국인 탈북자 난민 브로커 난민인정 취소해주세요","4"
"일자리","분기 최저임금제도 도입을 청원합니다.","3"
"기타","경남제약 상장폐지 반대합니다","46"
"기타","화천신병일가족교통사고","685"
"정치개혁","386 양*치들이 나라를 다 망쳐놨네요.","20"
"경제민주화","경남제약 살려주세요ㆍ","56"
"기타","기름","0"
"외교/통일/국방","공익근무지 간절히 희망합니다.","2"
"인권/성평등","국가의 신뢰도를 떨어트리는 사기꾼을 처리방안","5"
"안전/환경","극심한 미세먼지! 정부의 무책임한 대응을 규탄합니다.","24"
"기타","대통령님 자영업 시장이 너무 심하게 흔들립니다","23"
"정치개혁","민주당  초선의   김정호의원  공항직원에게   신분증 보여 달라고하자  .이새끼 책임자 데려와 . 소리지르고 갑질한자로  제명 퇴출을 청원합니다","106"
"기타","대통령자격 부족한 문재인씨의 억지","22"
"인권/성평등","성매매 지원법 2260만원","23"
"경제민주화","경남제약상폐 금융부폐의 문제입니다","63"
"인권/성평등","제발 길거리에서 흡연시 저벌할 수 있는 법안을 마련해주세요.","14"
"일자리","독과점 불공정경제구조  방치가 나라경제 파탄낸다!!!","3"
"일자리","최저임금심각성인식 나라 파국으로 가서는절대 안된다","11"
"미래","국민들께 제언합니다.행정부에도 제언합니다.","4"
"기타","세금이 남아돕니까?","8"
"정치개혁","문재인 대통령님 혹시 김부겸 장관 사찰하셨습니까?","10"
"기타","모바일 게임 셧다운제 도입 반대합니다.","1"
"교통/건축/국토","주차선 개선안을 제안합니다","2"
"정치개혁","문재인대통령님 사랑합니다","11"
"일자리","콜센터의 내부환경을 개선 해주세요","3,794"
"외교/통일/국방","우리도 "" 핵무기 "" 를 보유하자.","7"
"보건복지","무차별 주택대출 규제로 중산층 고통이 가중되고 있으니 즉각 완화해야","9"
"교통/건축/국토","신혼희망타운 해당 도,시 연속거주기간 폐지","24"
"안전/환경","교통법규 완전 무시 배달 오토바이 단속해 주세요!!!","3"
"경제민주화","경남제약!!제발!!살려주세요!!","57"
"문화/예술/체육/언론","광화문 집회를 바라보는 외국인의 시각","15"
"안전/환경","지옥공기오염","9"
"경제민주화","경남제약 상장폐지결정은 현정부가 가고자하는 방향과 역행한다고 생각합니다","62"
"보건복지","65이상 전철요금 / 버스요금 개선안","13"
"행정","택시운전 자격증 문제점","1"
"미래","전국민 의무화 대학교육과정 운영","0"
"정치개혁","반민특위 처벌","0"
"인권/성평등","강남 역삼지구대 경찰집단 린치사건과  버닝썬폭행","128"
"기타","무분별한 도축","7"
"인권/성평등","일베저장소, 워마드, 나무라이브 웹사이트 (커뮤니티) 폐쇄를 요청합니다!","16"
"기타","문대통령님","3"
"경제민주화","경남제약 상폐는 있을수도 있어서도 안되는일입니다","68"
"경제민주화","문재인대통령님 당신은대통령자격이 없어요","30"
"인권/성평등","페미에 대한 정책","6"
"외교/통일/국방","신병교육 후 면회제도 개선 제안","51"
"기타","예전처럼 다시 본인 부담 ""심장 부정맥수술""을 허용해 주십시요.","0"
"경제민주화","경남제약 살려주세요","70"
"정치개혁","갑질 국회의원공천배제 및 국회의원 수  줄여주세요!","24"
"인권/성평등","대변인이 Dna 다르다고 헛소리 하는데 Dna 유전자 검사 합시다.","2"
"안전/환경","안전 때문에 눈물 흘리는 국민이 한 명도 없게 하겠다","6"
"경제민주화","경남제약 상장폐지 제발 말아주세요...","46"
"인권/성평등","국회의원","3"
"기타","우리 문재인대통령님 어떻게요~ㅠㅠ","12"
"육아/교육","도서관 인터넷 대출 서비스","0"
"보건복지","국민연금 불공정한 제도부터 폐지 개선하세요.","11"
"육아/교육","도서관 인터넷 대출 서비스","0"
"정치개혁","대한민국에      김치녀들이      많은것은       사실입니다.          그러나       어려운       상황속에서도      열심히ㆍ,     예로부터       제주도       여자들이      강하다는      말은     압니다만,      그것은       사실이었습니다,       특히        도청당직근무를       하시는        여성근무자들        너무나      믿음이      갑니다?       전국에서        벤치 마킹이        필요하다고      봅니다!","2"
"보건복지","문재인 대통령님께 간곡히 호소합니다.","2"
"정치개혁","민간인 국민 사찰에 대해 대통령 문재인의 즉각적 대국민 사과를 청원한다.","3"
"인권/성평등","학교폭력가해자 형사고발 공소시효 없애주세요","24"
"기타","고용노동부 근로감독관 불친철 개선 요구","11"
"기타","SK하이닉스 반도체기술 자료 뽑아내기","0"
"기타","Cj 올리브영 사고 관련 알리고자 합니다.","2"
"보건복지","안락사, 존엄사를 법적으로 허용하는 법안을 만들어 주십시요.","8"
"정치개혁","문재인 대통령이 국민과 직접 만나라!!!!","10"
"안전/환경","필로티 아파트의 '필로티 공간 흡연금지' 법제정을 요구합니다.","3"
"인권/성평등","왜 알고도 받아내지못하나요 전두환의 불법은닉금과 추징금 법이 얼마나 쓰레기이며 미비한지 개선이 시급합니다","5"
"경제민주화","대기업의 변칙적 중고차 시장진입을 막아주세요!","3"
"경제민주화","최저임금은 꼭 지켜져야합니다","2"
"기타","제1  대기업 사업확장의 구조","0"
"안전/환경","식약처의 무능함을 처벌해주시고 관련자를 파면해주세요 생리대유해성","2"
"경제민주화","우리는 한 번으로 족하다!! 비정규직과 밥그릇!!","3"
"경제민주화","우리는 한 번으로 족하다!! 비정규직과 밥그릇!!","4"
"육아/교육","영어교육   하는 목적이 뭔가요?","2"
"문화/예술/체육/언론","배스킨라빈스 이름이 불편합니다","2"
"기타","왜 대답이 없어요 말해봐요~..","1"
"경제민주화","경남제약 살려주세요...","54"
"교통/건축/국토","운전사분들의 파업을 막을수 있는방법은 실천뿐입니다","5"
"기타","부동산 독점??","0"
"행정","등유값 인하해주세요","15"
"외교/통일/국방","제 얘기 한번만 들어주세요","11"
"기타","다음엔 부자들의 부동산 독점에 대해 알려 드리겠습니다.","1"
"정치개혁","산업은행 GM조건에 하이브로를  군산공장에  유치하여야 한다 ㆍ","3"
"교통/건축/국토","국제유가하락","5"
"기타","자영업자 살인자들...","18"
"교통/건축/국토","정말 눈물이 앞을 가립니다.","3"
"문화/예술/체육/언론","초,중학생 게임 금지법을 청원합니다","2"
"기타","연봉 1억대 정규직의 비밀","7"
"육아/교육","** **외국어고등학교 의문의 선발과정.","5"
"경제민주화","저희가족들이 길거리에 나앉게 되었습니다.","27"
"기타","희망이 절망이 된 우리 사주...12월 28일까지 5천만원을 환급하라고 합니다.","95"
"성장동력","스타벅스 가격 인하 해주세요.","11"
"경제민주화","경남제약  이대로는 포기못합니다.","63"
"행정","!형사  정복24시간입히시고 {권한없애세요}민생이말이아닙니다","2"
"일자리","현재 거론되고있는 자유한국당 김성태의원딸 채용비리에대해","19"
"기타","대통령이 하실일","5"
"정치개혁","시벌놈들아. 이게 나라냐? 장영자 1조원대 사기 사건 10년살고 출소후 4번째 수감.","8"
"성장동력","김정호 의원 출당 바랍니다","35"
"기타","문재인대통령이 잘못한 일 크게 저지른일.","13"
"경제민주화","불합리한 물가를 단속할 법을 제정 합시다.","4"
"경제민주화","국민 브랜드가 된 경남제약 레모나를 살려주세요...","71"
"정치개혁","박근혜 석방결사코 반대<U+11A2>촛불집회문재인대통령","11"
"안전/환경","빈부격차 극대화 해결해라","6"
"농산어촌","영천을 신도시로 지정해라","3"
"정치개혁","더불어민주당  이해찬대표는  초선 의원들 교육좀 시켰으면 합니다.","19"
"기타","이번엔 기가막힌1%소수의대기업정규직 그들의비밀","1"
"교통/건축/국토","승차거부택시기사신상공개및차량번호공개청원","8"
"경제민주화","경남제약 이대로 상폐되면 억울합니다","44"
"기타","기가막힌 사실을 알았어요","2"
"보건복지","누구를 위한 레포츠 센터입니까?","5"
"경제민주화","경남제약 상장폐지 막아주십시오","56"
"육아/교육","중산층 없애고 빈부격차 극대화 시킨 정부 인간들 짜증나네요","4"
"경제민주화","경남제약 살려주세요","58"
"미래","정신 차립시다","11"
"미래","경남제약 상폐가 왠말입니까?","75"
"일자리","간호조무사 실습","11"
"보건복지","문재인 대통령님 장애 재판정 제도를 개선해 주세요","0"
"일자리","초심으로 돌아가라.  광화문1번가는 어디에 있는가~","4"
"경제민주화","경남제약","73"
"기타","난방비 낮춰 주세요","2"
"인권/성평등","여성가족부 폐지","18"
"교통/건축/국토","부산 조정지역해제 해주시지요","43"
"정치개혁","김정호 의원처럼 공항 및 나라 망신 시키는 사람들 다 의원직 사퇴 부탁드립니다","48"
"경제민주화","경남제약의 억울한 상장폐지!!!!!","42"
"성장동력","대통령님 국민들 힘들다고 해도 귀막고 안듣나요?? 국민들 다 죽나요?","30"
"안전/환경","미세먼지의 주범 중 하나인 경유차를 퇴출해 주십시오.","5"
"기타","가정용 등유도 세금을 낮춰주세요","8"
"육아/교육","강릉펜션 사고는 체험학습 문제가 아닙니다.","15"
"경제민주화","경남제약","47"
"일자리","SBS기사 당사자입니다. **대병원 정규직 약속에 속아 5년째 시간제 월급을...","9"
"외교/통일/국방","미세먼지로 삶의질이 저하되고 있습니다.","10"
"경제민주화","경남제약 충분히 가능성 있는 기업입니다","68"
"기타","스마트폰을 전화기로 사용하는게 화낼 일인가요?","0"
"정치개혁","자질부족 정치인은 이제 그만 뽑으세요!","19"
"경제민주화","보일러 난방비 낮춰주세요","3"
"경제민주화","경남제약 상장폐지 막아주세요","59"
"경제민주화","경남제약 상폐 억울합니다.","39"
"정치개혁","김정호 의원 DNA를 조사해주세요","34"
"경제민주화","경남제약 거래재개 시켜주세요 제발","42"
"안전/환경","황사/미세먼지 차단 마스크 가격 너무 비싸요.","6"
"안전/환경","태안발전소 비정규직 철폐 정규직 전환 바랍니다","4"
"기타","학교 냉수기를 정수기로","2"
"안전/환경","미세먼지. 제발 해결해주세요!","11"
"일자리","최저임금도 못 받고 일하고 있습니다.","5"
"정치개혁","국회의원도 시험을 봐야 합니다!!","13"
"정치개혁","삼성 이재용과 중앙일보 홍석현이 대한민국 대통령인지 알려 달라","7"
"성장동력","대통령이 아무것도 안하고 가만히 있었으면 좋겠습니다.","16"
"인권/성평등","학생의 인권을 존중하여주십시오!!","0"
"반려동물","제주도 애견 놀이터","5"
"인권/성평등","더불어민주당 김정호 의원 갑질 공개사과 해야합니다","53"
"기타","**중학교 특수학급 선생 학생구타","3"
"안전/환경","그냥 대한민국국민들 죽으라하세요","21"
"정치개혁","제주도청       서세진      주무관님      감사합니다.       어려운       사람의       말을       끝까지         정성을       다해        경청해주시는        주무관님         이땅의        모든       공무원의        표상입니다.","2"
"외교/통일/국방","징병제폐지","13"
"정치개혁","친일매국노 청산시켜주세요.","29"
"보건복지","폐지 줍는 할머님들을 제발 도와주세요.","5"
"정치개혁","문재인과 정치인들은 양아치인가요?","17"
"육아/교육","자격증 시험을 서울에서만 봐야 하나요. 지역 차별 개선을 요청합니다.","27"
"기타","대기업 금호건설의 무책임함에 청원합니다","1"
"문화/예술/체육/언론","여성들도 군대에(삼청 교육대).","8"
"교통/건축/국토","고속버스 승차예매권 환불에관한것","2"
"보건복지","국민건강보험","1"
"정치개혁","김정호 의원님 갑질 조사해주세요","34"
"행정","국민연금이 세금인지 아닌지 대답 해주세요.","7"
"인권/성평등","어느 천주교회의 몰상식함을 고발합니다.","17"
"안전/환경","도로에 휴지통 좀 만들어 주세요","9"
"교통/건축/국토","횡단보도 시간을 늘려주세요~","0"
"정치개혁","김태우의 청와대 불법행위에 대한 폭로는 국민의 알권리","23"
"문화/예술/체육/언론","아이돌들도 사람입니다","1"
"일자리","문준용이의 고용비리에 대한 국정조사를 원합니다","25"
"보건복지","건강보험료 공평하게 합리적으로해주세요","4"
"기타","국민연금.연금.","21"
"외교/통일/국방","병역의무를 수행하는 현역병들에게 제대후 연금을 지급하는 것은 어떨까요?","11"
"교통/건축/국토","횡단보도 시간을 늘려주세요~","4"
"미래","미세먼지좀 해결해 달라~!!!","16"
"행정","화천군 일가족 참변 이등병에 대한 지원 방안입니다.","739"
"정치개혁","민주당 김정호 의원 밥맛떨어지는 갑질 규탄한다","69"
"육아/교육","출산휴가 3개월 너무 짧습니다. 6개월~ 1년으로 늘려주세요","7"
"문화/예술/체육/언론","언론개혁","6"
"기타","육군2사단 김이병가족 사고관련 간곡히 청원합니다.","2,463"
"외교/통일/국방","핵 보유는 필수...!!","11"
"교통/건축/국토","부산 시내 버스 노선 이용 승객 이라 해도 버스 안에서 똥 싸고 도망 가는 부산 시내 버스 노선 이용 승객이 어디 있습니까?","0"
"외교/통일/국방","군면회 참변 군제대 시켜주세요","218"
"정치개혁","김정호 의원 사건 국토교통위원회소속이라는데","44"
"정치개혁","진선미 장관 경질해 주세요","15"
"안전/환경","미세먼지 대책 공약 지켜주세요","15"
"행정","국민연금","6"
"정치개혁","더러운 전관예우 금지법 처벌 조항(과태료)은 전관예우 촉진법이라는 걸 말해준다.","7"
"육아/교육","사교육 학원비 투명하게!","5"
"안전/환경","국가는 미세먼지 위험을 방지할 마스크를무료로 지급하라","7"
"저출산/고령화대책","청소년법 폐지 및 일부 범죄에 한해 연대책임제 도입을 촉구합니다","29"
"안전/환경","♣ 강릉 펜션 일산화탄소중독 사고...!!","6"
"정치개혁","국회의원 권력을 없애 주세요","17"
"행정","광주교육대학교가 정상화 될 수 있도록 청원합니다!","501"
"일자리","기업 콜센터 위탁기관 운영 페지시켜주시고 기업체 자체 운영을 하여 관리감독 될수있게 해주세요","4"
"기타","음주운전","3"
"반려동물","스타필드에 애완견 출입금지 해주세요","10"
"정치개혁","공항에서 고성을 지르고, 갑질한 김정호 의원 처벌바랍니다!","158"
"보건복지","국민연금으로 국민주택멫 아파트 사업 운영","7"
"성장동력","카풀은 카풀답게,","6"
"기타","음주운전","1"
"안전/환경","청와대와 국토부에 질의합니다","3"
"기타","택시파업에대한 택시 서비스 관련","4"
"보건복지","국민연금 개선안","0"
"인권/성평등","간통죄 폐지 이후 문제 발생 처리","21"
"안전/환경","미세먼지 너무 심한거 아닌가요?","7"
"외교/통일/국방","12.21부로 북한은 북한비핵화주장한적없다라고했다.","9"
"행정","문재인정부는 고궐선거 인가요 아니면 정상적인 정권인가요","6"
"미래","카풀 등 신성장 산업 활성화 및 지속가능한 삶을 위한 청원","1"
"기타","온나라가 대북재제 쪽으로가는데 청와대만 무슨옹고집","15"
"행정","신용회복자 성실 납부자 차별","1"
"경제민주화","경남제약이 다시 거래될수 있도록 도와주세요","44"
"일자리","비정규직->정규직 전환 시점 문의","3"
