"카테고리","제목","좋아요","훈훈해요","슬퍼요","화나요","후속기사_원해요"
"IT/과학 ","검은사막 모바일, 일본 사전예약자 100만 명 돌파",0,0,0,0,0
"IT/과학 ","‘검은사막 모바일’, 日 흥행 청신호 켰다 “현지 사전예약 100만”",0,0,0,0,0
"IT/과학 ","유전체기업협의회, 복지부 시범사업 '불참' 선언…산자부 사업은 적극 참여",3,0,0,4,0
"IT/과학 ","유전체업계, DTC 시범사업 전면 보이콧",0,0,0,3,1
"IT/과학 ","[2019 클라우드 임팩트] 금융 클라우드 도입, 리스크 관점 고려해야",0,0,0,0,0
"IT/과학 ","[CIO 서밋 2019]고객 중심 IT, 비용 낮추고 효율 높이고",0,0,0,0,0
"IT/과학 ","한국게임산업협회, 강신철 협회장 3선 연임 확정",0,0,0,0,0
"IT/과학 ","강신철 게임협회장 3연임 ""무거운 사명감·책임감 느껴",1,0,0,0,0
"IT/과학 ","[우주를 보다] 포효하는 드래곤 닮은 오로라 포착 (NASA)",6,1,0,0,1
"IT/과학 ","[우주를 보다] 일장춘몽으로 끝난 화성정착 프로젝트",4,3,5,7,6
"IT/과학 ","[우주를 보다] 신비로운 푸른빛 행성…천왕성과 해왕성 포착",15,1,1,0,3
"IT/과학 ","[우주를 보다] 울티마 툴레, 알고보니 팬케이크처럼 생겼다",9,2,0,0,0
"IT/과학 ","[노기자의 인스턴트 3분리뷰](8)어센던트 원-롤 지겹지? 난 어때(영상)",2,0,0,2,0
"IT/과학 ","[노기자의 인스턴트 3분리뷰](7)어나더 에덴-정갈한 일식당에서 즐기는 혼밥(영상)",1,0,0,0,0
"IT/과학 ","[노기자의 인스턴트 3분리뷰](6)엑소스 히어로즈-잘생겼지만 재미없는 남자(영상)",2,0,0,1,0
"IT/과학 ","[노기자의 인스턴트 3분리뷰](5)헌드레드 소울-'올해의 게임' 향기가 난다(영상)",0,0,0,0,0
