"카테고리","제목","좋아요","훈훈해요","슬퍼요","화나요","후속기사_원해요"
"IT/과학 ","[과학과 미래] 죽음의 플라스틱 분해할 '기특한 나방'이 발견됐다",350,4,1,3,17
"IT/과학 ","삼성, 밖으로 접고 수직으로 접는 폴더블폰도 개발...내년 공개 전망",4,1,0,1,0
"IT/과학 ","애플도 폴더블 아이폰 개발하나?",0,0,0,0,0
"IT/과학 ","무인관리에서 생체인식까지.. 보안 최신기술 각축전",0,0,0,0,0
"IT/과학 ","보안도 이제 ‘협업’ 시대… 에스원, 플랫폼으로 승부건다",0,0,0,0,0
"IT/과학 ","그랩, 소프트뱅크비전펀드로부터 1조6천억원 투자 유치",0,0,0,0,0
"IT/과학 ","'동남아시아 우버' 그랩, 1조 5,000억 원대 투자금 또 유치",0,0,0,0,0
"IT/과학 ","[이진욱의 전자수첩] 갤럭시폴드 사려다 갤럭시S10으로 돌아선 소비자들",119,2,2,20,10
"IT/과학 ","[이진욱의 전자수첩] 삼성전자는 폴더블폰을 왜 유리관에 가뒀나",491,6,6,64,14
"IT/과학 ","[이진욱의 전자수첩] 중국발 폴더블폰 참사…'화웨이 메이트X' 우글쭈글했다",1193,31,4,45,17
"IT/과학 ","[이진욱의 전자수첩] 공개전 패 까버린 '갤럭시S10'…'독'보다 '득'본다",231,4,1,36,6
"IT/과학 ","[최은수 기자의 미래 이야기]접히고 커지고…폴더블폰 세상을 바꾼다",0,0,0,1,2
"IT/과학 ","[최은수 기자의 미래 이야기]인간의 기억 되살리고 더 젊게…치매 물리친다",16,1,1,1,2
"IT/과학 ","[최은수 기자의 미래 이야기]현금·매표소가 사라졌다···'모바일 페이' 삶을 바꾸다",7,0,0,5,2
"IT/과학 ","[최은수 기자의 미래 이야기]""기술 개발하지 말라""···기업들 오픈소스로 혁신한다",11,0,0,0,4
