"카테고리","제목","좋아요","훈훈해요","슬퍼요","화나요","후속기사_원해요"
"IT/과학 ","""소재기술, 제조업 위기극복 열쇠 전략적 기술투자에 나서야할 것""",0,0,0,0,0
"IT/과학 ","""중국 추격 속 주력산업 위기, 소재분야 10대 유망기술로 뚫어라""",5,0,0,6,0
"IT/과학 ","3월 광고시장 기지개…5G 출시에 통신업 광고 ↑",0,0,0,0,0
"IT/과학 ","`5G 모바일 상용화` 기대감... 3월 통신업종 광고 증가 예상",0,0,0,0,0
"IT/과학 ","제주 vs. 부산, ‘블록체인 규제자유특구 지정’ 경쟁 본격화",0,0,0,0,1
"IT/과학 ","블록체인특구 추진하는 제주…""ICO 열어줄 계획""",0,0,0,0,0
"IT/과학 ","SKT-싱텔, 게임 및 e스포츠 사업 협력 위한 MOU 체결",0,0,0,0,0
"IT/과학 ","SKT, 게임·e스포츠 사업무대 세계로 넓힌다",0,0,0,0,0
"IT/과학 ","[구석구석 과학사](50)우주쓰레기, 어디서 무엇이 되어 만날까",6,0,0,3,1
"IT/과학 ","[구석구석 과학사](49)새 에너지원 개발로 에너지 문제 해결될까",4,0,0,0,1
"IT/과학 ","[구석구석 과학사](48)달에 대한 인류의 상상, 마침내 뒷면에 착륙",8,1,0,2,1
"IT/과학 ","[구석구석 과학사](47)서구형 아파트에 정착한 온돌·장독대 문화",13,0,0,0,5
"IT/과학 ","[사이언스프리즘] 과학기술 실용화의 디딤돌, 규제 샌드박스",2,0,0,0,0
"IT/과학 ","[사이언스프리즘] 반도체 업계와 '제2차 도자기 전쟁'",7,0,1,8,0
"IT/과학 ","[사이언스프리즘] '불청객' 미세먼지 줄이려면…",6,0,0,2,0
"IT/과학 ","[사이언스프리즘] 4차 산업혁명의 성공 조건",5,0,1,4,0
